Site;Parameter;Date (LT);Year;Month;Day;Hour;AQI;AQI Category;24-hr. Midpoint Avg. Conc.;Raw Conc.;Conc. Unit;Duration;QC Name
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 01:00 AM;2016;7;23;1;118;3;42.5;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 02:00 AM;2016;7;23;2;122;3;44;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 03:00 AM;2016;7;23;3;127;3;46;64;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 04:00 AM;2016;7;23;4;129;3;47;86;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 05:00 AM;2016;7;23;5;132;3;48.1;84;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 06:00 AM;2016;7;23;6;135;3;49.5;88;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 07:00 AM;2016;7;23;7;140;3;51.4;103;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 08:00 AM;2016;7;23;8;143;3;52.7;81;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 09:00 AM;2016;7;23;9;147;3;54.3;63;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 10:00 AM;2016;7;23;10;151;4;56.1;58;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 11:00 AM;2016;7;23;11;152;4;57.7;65;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 12:00 PM;2016;7;23;12;153;4;59.1;83;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 01:00 PM;2016;7;23;13;155;4;63.1;61;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 02:00 PM;2016;7;23;14;156;4;65.6;63;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 03:00 PM;2016;7;23;15;158;4;68.1;36;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 04:00 PM;2016;7;23;16;158;4;68.5;40;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 05:00 PM;2016;7;23;17;157;4;67.4;48;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 06:00 PM;2016;7;23;18;157;4;66.7;64;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 07:00 PM;2016;7;23;19;156;4;65.9;49;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 08:00 PM;2016;7;23;20;156;4;65;59;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 09:00 PM;2016;7;23;21;156;4;65.1;64;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 10:00 PM;2016;7;23;22;156;4;64.6;56;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-23 11:00 PM;2016;7;23;23;155;4;63.5;53;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 12:00 AM;2016;7;24;0;155;4;62.3;114;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 01:00 AM;2016;7;24;1;154;4;60.7;74;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 02:00 AM;2016;7;24;2;153;4;60.1;79;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 03:00 AM;2016;7;24;3;153;4;59.4;73;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 04:00 AM;2016;7;24;4;153;4;59.5;61;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 05:00 AM;2016;7;24;5;153;4;59.4;67;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 06:00 AM;2016;7;24;6;153;4;59;69;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 07:00 AM;2016;7;24;7;152;4;57.7;81;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 08:00 AM;2016;7;24;8;152;4;57.2;84;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 09:00 AM;2016;7;24;9;151;4;55.5;51;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 10:00 AM;2016;7;24;10;146;3;53.7;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 11:00 AM;2016;7;24;11;142;3;52.2;38;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 12:00 PM;2016;7;24;12;139;3;50.9;44;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 01:00 PM;2016;7;24;13;130;3;47.2;46;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 02:00 PM;2016;7;24;14;124;3;44.8;47;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 03:00 PM;2016;7;24;15;118;3;42.3;38;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 04:00 PM;2016;7;24;16;112;3;40.1;38;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 05:00 PM;2016;7;24;17;110;3;39;39;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 06:00 PM;2016;7;24;18;110;3;39.2;33;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 07:00 PM;2016;7;24;19;109;3;38.6;35;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 08:00 PM;2016;7;24;20;106;3;37.6;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 09:00 PM;2016;7;24;21;100;2;35.3;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 10:00 PM;2016;7;24;22;98;2;34.5;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-24 11:00 PM;2016;7;24;23;98;2;34.6;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 12:00 AM;2016;7;25;0;97;2;34;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 01:00 AM;2016;7;25;1;95;2;33.1;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 02:00 AM;2016;7;25;2;93;2;32;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 03:00 AM;2016;7;25;3;90;2;30.5;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 04:00 AM;2016;7;25;4;88;2;29.7;35;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 05:00 AM;2016;7;25;5;87;2;29.2;71;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 06:00 AM;2016;7;25;6;86;2;28.7;56;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 07:00 AM;2016;7;25;7;85;2;28.5;56;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 08:00 AM;2016;7;25;8;85;2;28.2;29;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 09:00 AM;2016;7;25;9;87;2;29.1;33;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 10:00 AM;2016;7;25;10;87;2;29.4;32;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 11:00 AM;2016;7;25;11;88;2;29.6;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 12:00 PM;2016;7;25;12;88;2;29.5;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 01:00 PM;2016;7;25;13;87;2;29;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 02:00 PM;2016;7;25;14;86;2;28.7;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 03:00 PM;2016;7;25;15;85;2;28.5;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 04:00 PM;2016;7;25;16;85;2;28.2;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 05:00 PM;2016;7;25;17;83;2;27.4;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 06:00 PM;2016;7;25;18;78;2;25;-15;UG/M3;1 Hr;Invalid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 07:00 PM;2016;7;25;19;75;2;23.5;-15;UG/M3;1 Hr;Invalid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 08:00 PM;2016;7;25;20;72;2;22.3;40;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 09:00 PM;2016;7;25;21;73;2;22.7;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 10:00 PM;2016;7;25;22;73;2;22.7;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-25 11:00 PM;2016;7;25;23;73;2;22.5;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 12:00 AM;2016;7;26;0;73;2;22.6;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 01:00 AM;2016;7;26;1;72;2;22.3;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 02:00 AM;2016;7;26;2;73;2;22.7;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 03:00 AM;2016;7;26;3;73;2;22.7;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 04:00 AM;2016;7;26;4;74;2;23;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 05:00 AM;2016;7;26;5;74;2;23.1;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 06:00 AM;2016;7;26;6;74;2;23.2;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 07:00 AM;2016;7;26;7;76;2;24.1;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 08:00 AM;2016;7;26;8;77;2;24.6;38;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 09:00 AM;2016;7;26;9;76;2;24;34;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 10:00 AM;2016;7;26;10;76;2;23.8;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 11:00 AM;2016;7;26;11;76;2;23.8;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 12:00 PM;2016;7;26;12;77;2;24.3;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 01:00 PM;2016;7;26;13;77;2;24.5;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 02:00 PM;2016;7;26;14;77;2;24.7;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 03:00 PM;2016;7;26;15;78;2;25;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 04:00 PM;2016;7;26;16;78;2;25.1;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 05:00 PM;2016;7;26;17;79;2;25.3;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 06:00 PM;2016;7;26;18;79;2;25.2;43;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 07:00 PM;2016;7;26;19;78;2;25.1;36;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 08:00 PM;2016;7;26;20;78;2;24.8;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 09:00 PM;2016;7;26;21;76;2;24.1;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 10:00 PM;2016;7;26;22;75;2;23.5;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-26 11:00 PM;2016;7;26;23;74;2;23;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 12:00 AM;2016;7;27;0;73;2;22.7;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 01:00 AM;2016;7;27;1;74;2;22.8;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 02:00 AM;2016;7;27;2;72;2;22.3;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 03:00 AM;2016;7;27;3;73;2;22.4;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 04:00 AM;2016;7;27;4;72;2;22.1;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 05:00 AM;2016;7;27;5;71;2;21.7;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 06:00 AM;2016;7;27;6;70;2;21.3;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 07:00 AM;2016;7;27;7;68;2;20.2;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 08:00 AM;2016;7;27;8;68;2;20.1;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 09:00 AM;2016;7;27;9;68;2;20.2;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 10:00 AM;2016;7;27;10;69;2;20.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 11:00 AM;2016;7;27;11;68;2;20.2;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 12:00 PM;2016;7;27;12;67;2;19.8;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 01:00 PM;2016;7;27;13;67;2;19.9;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 02:00 PM;2016;7;27;14;68;2;20.2;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 03:00 PM;2016;7;27;15;69;2;20.5;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 04:00 PM;2016;7;27;16;68;2;20.2;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 05:00 PM;2016;7;27;17;68;2;20.2;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 06:00 PM;2016;7;27;18;68;2;20.3;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 07:00 PM;2016;7;27;19;70;2;20.9;32;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 08:00 PM;2016;7;27;20;70;2;21.2;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 09:00 PM;2016;7;27;21;70;2;21.3;27;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 10:00 PM;2016;7;27;22;71;2;21.4;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-27 11:00 PM;2016;7;27;23;71;2;21.6;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 12:00 AM;2016;7;28;0;71;2;21.6;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 01:00 AM;2016;7;28;1;70;2;21.3;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 02:00 AM;2016;7;28;2;70;2;21.2;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 03:00 AM;2016;7;28;3;70;2;21.2;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 04:00 AM;2016;7;28;4;69;2;20.8;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 05:00 AM;2016;7;28;5;70;2;21;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 06:00 AM;2016;7;28;6;70;2;20.9;31;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 07:00 AM;2016;7;28;7;70;2;21;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 08:00 AM;2016;7;28;8;68;2;20.4;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 09:00 AM;2016;7;28;9;68;2;20.1;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 10:00 AM;2016;7;28;10;68;2;20;985;UG/M3;1 Hr;Invalid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 11:00 AM;2016;7;28;11;68;2;20.4;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 12:00 PM;2016;7;28;12;68;2;20.3;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 01:00 PM;2016;7;28;13;67;2;19.9;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 02:00 PM;2016;7;28;14;67;2;19.8;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 03:00 PM;2016;7;28;15;67;2;19.5;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 04:00 PM;2016;7;28;16;67;2;19.5;21;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 05:00 PM;2016;7;28;17;67;2;19.5;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 06:00 PM;2016;7;28;18;66;2;19.3;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 07:00 PM;2016;7;28;19;66;2;19;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 08:00 PM;2016;7;28;20;65;2;18.8;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 09:00 PM;2016;7;28;21;65;2;18.9;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 10:00 PM;2016;7;28;22;66;2;19.2;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-28 11:00 PM;2016;7;28;23;66;2;19;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 12:00 AM;2016;7;29;0;66;2;19;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 01:00 AM;2016;7;29;1;65;2;18.9;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 02:00 AM;2016;7;29;2;65;2;18.8;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 03:00 AM;2016;7;29;3;65;2;18.6;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 04:00 AM;2016;7;29;4;65;2;18.6;20;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 05:00 AM;2016;7;29;5;64;2;18.2;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 06:00 AM;2016;7;29;6;63;2;18;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 07:00 AM;2016;7;29;7;63;2;17.7;25;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 08:00 AM;2016;7;29;8;62;2;17.5;28;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 09:00 AM;2016;7;29;9;62;2;17.2;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 10:00 AM;2016;7;29;10;61;2;16.8;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 11:00 AM;2016;7;29;11;59;2;16.1;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 12:00 PM;2016;7;29;12;59;2;16;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 01:00 PM;2016;7;29;13;59;2;16.1;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 02:00 PM;2016;7;29;14;59;2;16;8;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 03:00 PM;2016;7;29;15;60;2;16.6;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 04:00 PM;2016;7;29;16;61;2;16.8;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 05:00 PM;2016;7;29;17;61;2;16.8;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 06:00 PM;2016;7;29;18;61;2;16.9;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 07:00 PM;2016;7;29;19;60;2;16.5;14;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 08:00 PM;2016;7;29;20;60;2;16.6;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 09:00 PM;2016;7;29;21;61;2;16.7;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 10:00 PM;2016;7;29;22;60;2;16.4;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-29 11:00 PM;2016;7;29;23;61;2;16.7;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 12:00 AM;2016;7;30;0;60;2;16.5;17;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 01:00 AM;2016;7;30;1;61;2;16.8;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 02:00 AM;2016;7;30;2;61;2;16.7;30;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 03:00 AM;2016;7;30;3;61;2;17;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 04:00 AM;2016;7;30;4;62;2;17.1;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 05:00 AM;2016;7;30;5;62;2;17.1;19;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 06:00 AM;2016;7;30;6;61;2;17;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 07:00 AM;2016;7;30;7;62;2;17.2;26;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 08:00 AM;2016;7;30;8;62;2;17.5;31;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 09:00 AM;2016;7;30;9;63;2;17.8;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 10:00 AM;2016;7;30;10;64;2;18.5;24;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 11:00 AM;2016;7;30;11;64;2;18.4;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 12:00 PM;2016;7;30;12;64;2;18.1;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 01:00 PM;2016;7;30;13;64;2;18.2;10;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 02:00 PM;2016;7;30;14;63;2;17.8;15;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 03:00 PM;2016;7;30;15;61;2;16.9;12;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 04:00 PM;2016;7;30;16;60;2;16.4;13;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 05:00 PM;2016;7;30;17;59;2;16;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 06:00 PM;2016;7;30;18;58;2;15.5;16;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 07:00 PM;2016;7;30;19;58;2;15.3;22;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 08:00 PM;2016;7;30;20;57;2;15.1;23;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 09:00 PM;2016;7;30;21;57;2;15.1;31;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 10:00 PM;2016;7;30;22;58;2;15.4;11;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-30 11:00 PM;2016;7;30;23;57;2;14.8;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-31 12:00 AM;2016;7;31;0;56;2;14.5;18;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-31 01:00 AM;2016;7;31;1;56;2;14.3;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-31 02:00 AM;2016;7;31;2;55;2;14.2;9;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-31 03:00 AM;2016;7;31;3;55;2;13.9;6;UG/M3;1 Hr;Valid
Ho Chi Minh City;PM2.5 - Principal;2016-07-31 04:00 AM;2016;7;31;4;55;2;13.8;9;UG/M3;1 Hr;Valid
